category,subcategory,item_category,name,price,market,image_url,calories,protein,carbs,fat
Gıda,Temel Gıda,Bakliyat,Gaziantep Pazarı 10 kg Diabet Basmati Pirinç,"970,90 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-10-kg-diabet-basmati-pirinc-_548279.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,Gaziantep Pazarı 5 kg 8 MM Nohut,"402,19 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-5-kg-8-mm-nohut-_548278.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Akın Bulgur 1 kg Köftelik Esmer Özel Bulgur,"99,59 TL",PttAVM,https://cdn.cimri.io/market/88x88/akin-bulgur-1-kg-koftelik-esmer-ozel-bulgur-_904074.jpg,340,12.5,73,1
Gıda,Temel Gıda,Bakliyat,Gaziantep Pazarı 5 kg Şeker Fasülye,"1.133,77 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-5-kg-seker-fasulye-_548027.jpg,387,0,100,0
Gıda,Temel Gıda,Bakliyat,"Gaziantep Pazarı 2,5 kg Patlayan Mısır","171,68 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-25-kg-patlayan-misir-_879211.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Akın 1 kg Şehriyeli Bulgur,"105,82 TL",PttAVM,https://cdn.cimri.io/market/88x88/akin-1-kg-sehriyeli-bulgur-_590593.jpg,340,12.5,73,1
Gıda,Temel Gıda,Bakliyat,Akın Bulgur 5 kg İri Pilavlık Bulgur,"224,19 TL",PttAVM,https://cdn.cimri.io/market/88x88/akin-bulgur-5-kg-iri-pilavlik-bulgur-_844476.jpg,340,12.5,73,1
Gıda,Temel Gıda,Bakliyat,Gaziantep Pazarı 5 kg İri Lüks Nohut,"614,01 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-5-kg-iri-luks-nohut-_548200.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Gaziantep Pazarı 10 kg Çalı Fasulye,"1.173,82 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-10-kg-cali-fasulye-_548015.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Gaziantep Pazarı 10 kg Patlayan Mısır,"495,64 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-10-kg-patlayan-misir-_803318.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Akın Bulgur 5 kg Çiğ Bulgur Şişe,"233,09 TL",PttAVM,https://cdn.cimri.io/market/88x88/akin-bulgur-5-kg-cig-bulgur-sise-_878348.jpg,340,12.5,73,1
Gıda,Temel Gıda,Bakliyat,"Gaziantep Pazarı 2,5 kg Sarı Çeltik Pirinç","286,49 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-25-kg-sari-celtik-pirinc-_1419964.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,Gaziantep Pazarı 5 kg Osmancık Pirinç,"455,59 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-5-kg-osmancik-pirinc-_548271.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,Gaziantep Pazarı 10 kg Yerli Kırmızı Mercimek,"759,97 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-10-kg-yerli-kirmizi-mercimek-_548198.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Akın Bulgur 10 kg Doğal Kepekli Bulgur,"442,24 TL",PttAVM,https://cdn.cimri.io/market/88x88/akin-bulgur-10-kg-dogal-kepekli-bulgur-_1923024.jpg,340,12.5,73,1
Gıda,Temel Gıda,Bakliyat,Akın Bulgur 5 kg Buğday Firiği,"561,50 TL",PttAVM,https://cdn.cimri.io/market/88x88/akin-bulgur-5-kg-bugday-firigi-_844465.jpg,340,12.5,73,1
Gıda,Temel Gıda,Bakliyat,Gaziantep Pazarı 2.5 kg Sarı Mercimek,"313,19 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-2-5-kg-sari-mercimek-_651900.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Gaziantep Pazarı 1 kg Akın Bulgur Doğal Kepekli Bulgur,"99,59 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-1-kg-akin-bulgur-dogal-kepekli-bulgur-_778786.jpg,340,12.5,73,1
Gıda,Temel Gıda,Bakliyat,Gaziantep Pazarı 1 kg Ruşeym,"144,09 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-1-kg-ruseym-_983226.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Gaziantep Pazarı 5 kg Lüks Baldo Pirinç,"508,10 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-5-kg-luks-baldo-pirinc-_548100.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,Bitki Baharat Dünyası 500 gr Diş Buğdayı,"76,80 TL",idefix,https://cdn.cimri.io/market/88x88/bitki-baharat-dunyasi-500-gr-dis-bugdayi-_2066228.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Kappadokia 1 kg Glütensiz Yulaf Bulguru,"210,76 TL",idefix,https://cdn.cimri.io/market/88x88/kappadokia-1-kg-glutensiz-yulaf-bulguru-_1736073.jpg,389,16.9,66.3,6.9
Gıda,Temel Gıda,Bakliyat,Kappadokia 1 kg Siyah Nohut,"342,76 TL",idefix,https://cdn.cimri.io/market/88x88/kappadokia-1-kg-siyah-nohut-_310548.jpg,,,,
Gıda,Temel Gıda,Bakliyat,500 gr Maş Fasülyesi,"87,99 TL",idefix,https://cdn.cimri.io/market/88x88/500-gr-mas-fasulyesi-_1428396.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Bileb Serinhisar 400 gr Patlayan Mısır,"62,41 TL",PttAVM,https://cdn.cimri.io/market/88x88/bileb-serinhisar-400-gr-patlayan-misir-_2048401.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Akın Bulgur 5 kg İri Pilavlık Bulgur,"224,19 TL",PttAVM,https://cdn.cimri.io/market/88x88/akin-bulgur-5-kg-iri-pilavlik-bulgur-_844476.jpg,340,12.5,73,1
Gıda,Temel Gıda,Bakliyat,Gaziantep Pazarı 5 kg İri Lüks Nohut,"614,01 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-5-kg-iri-luks-nohut-_548200.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Gaziantep Pazarı 10 kg Patlayan Mısır,"495,64 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-10-kg-patlayan-misir-_803318.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Akın Bulgur 5 kg Çiğ Bulgur Şişe,"233,09 TL",PttAVM,https://cdn.cimri.io/market/88x88/akin-bulgur-5-kg-cig-bulgur-sise-_878348.jpg,340,12.5,73,1
Gıda,Temel Gıda,Bakliyat,"Gaziantep Pazarı 2,5 kg Sarı Çeltik Pirinç","286,49 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-25-kg-sari-celtik-pirinc-_1419964.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,Gaziantep Pazarı 5 kg Osmancık Pirinç,"455,59 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-5-kg-osmancik-pirinc-_548271.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,Gaziantep Pazarı 10 kg Yerli Kırmızı Mercimek,"759,97 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-10-kg-yerli-kirmizi-mercimek-_548198.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Akın Bulgur 10 kg Doğal Kepekli Bulgur,"442,24 TL",PttAVM,https://cdn.cimri.io/market/88x88/akin-bulgur-10-kg-dogal-kepekli-bulgur-_1923024.jpg,340,12.5,73,1
Gıda,Temel Gıda,Bakliyat,Gaziantep Pazarı 1 kg Aşurelik Buğday,"94,25 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-1-kg-asurelik-bugday-_879184.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Akın Bulgur 5 kg Buğday Firiği,"561,50 TL",PttAVM,https://cdn.cimri.io/market/88x88/akin-bulgur-5-kg-bugday-firigi-_844465.jpg,340,12.5,73,1
Gıda,Temel Gıda,Bakliyat,Gaziantep Pazarı 2.5 kg Sarı Mercimek,"313,19 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-2-5-kg-sari-mercimek-_651900.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Gaziantep Pazarı 1 kg Akın Bulgur Doğal Kepekli Bulgur,"99,59 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-1-kg-akin-bulgur-dogal-kepekli-bulgur-_778786.jpg,340,12.5,73,1
Gıda,Temel Gıda,Bakliyat,Gaziantep Pazarı 1 kg Ruşeym,"144,09 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-1-kg-ruseym-_983226.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Gaziantep Pazarı 5 kg Lüks Baldo Pirinç,"508,10 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-5-kg-luks-baldo-pirinc-_548100.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,Bioturca 500 gr Glutensiz Organik Barbunya,"61,65 TL",PttAVM,https://cdn.cimri.io/market/88x88/bioturca-500-gr-glutensiz-organik-barbunya-_1702723.jpg,140,9.0,24.0,0.5
Gıda,Temel Gıda,Bakliyat,Duru Bakliyat 6x1 kg İri Pilavlık Bulgur,"348,01 TL",PttAVM,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,340,12.5,73,1
Gıda,Temel Gıda,Bakliyat,Cey Natural Foods 500 gr Karabuğday,"76,80 TL",idefix,https://cdn.cimri.io/market/88x88/cey-natural-foods-500-gr-karabugday-_218047.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Yazar 6x1 kg 12 ml Beyaz Nohut,"856,80 TL",PttAVM,https://cdn.cimri.io/market/88x88/yazar-6x1-kg-12-ml-beyaz-nohut-_1629010.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Özel Beslenme 500 gr Glutensiz Çiğ Karabuğday,"62,93 TL",Özel Beslenme,https://cdn.cimri.io/market/88x88/ozel-beslenme-500-gr-glutensiz-cig-karabugday-_2005028.jpg,,,,
Gıda,Temel Gıda,Bakliyat,1 kg Kırmızı Futbol Mercimek,"41,90 TL",Carrefour,https://cdn.cimri.io/market/88x88/1-kg-kirmizi-futbol-mercimek-_904558.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Gerçek 1 kg İspir Fasulyesi,"354,85 TL",PttAVM,https://cdn.cimri.io/market/88x88/gercek-1-kg-ispir-fasulyesi-_1878151.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Akın Bulgur 5 kg Çiğ Simit Seferkitel Bulgur,"243,77 TL",PttAVM,https://cdn.cimri.io/market/88x88/akin-bulgur-5-kg-cig-simit-seferkitel-bulgur-_904066.jpg,340,12.5,73,1
Gıda,Temel Gıda,Bakliyat,Organik Gurme 1 kg Nohut,"231,40 TL",Carrefour,https://cdn.cimri.io/market/88x88/organik-gurme-1-kg-nohut-_588106.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Tat 500 gr Patlayan Mısır,"12,90 TL",a101,https://cdn.cimri.io/market/88x88/tat-500-gr-patlayan-misir-_1309011.jpg,,,,
Gıda,Temel Gıda,Bakliyat,İpek 5 kg Sefer Kitel İçli Köftelik Bulgur,"264,88 TL",PttAVM,https://cdn.cimri.io/market/88x88/ipek-5-kg-sefer-kitel-icli-koftelik-bulgur-_1702504.jpg,340,12.5,73,1
Gıda,Temel Gıda,Bakliyat,Yazar 25 kg Şehriyeli Pilavlık Bulgur,"920,99 TL",PttAVM,https://cdn.cimri.io/market/88x88/yazar-25-kg-sehriyeli-pilavlik-bulgur-_251169.jpg,340,12.5,73,1
Gıda,Temel Gıda,Bakliyat,Bingöl 5 kg Pilavlık Bulgur,"265,99 TL",PttAVM,https://cdn.cimri.io/market/88x88/bingol-5-kg-pilavlik-bulgur-_1286054.jpg,340,12.5,73,1
Gıda,Temel Gıda,Bakliyat,Kars Yöresel Market 5 kg Basmati Pirinç,"599,00 TL",PttAVM,https://cdn.cimri.io/market/88x88/kars-yoresel-market-5-kg-basmati-pirinc-_1617788.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,Gülen Market 750 gr Kara Kılçık Atalık Tohum Buğday,"308,00 TL",idefix,https://cdn.cimri.io/market/88x88/gulen-market-750-gr-kara-kilcik-atalik-tohum-bugday-_1931248.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Rençber 1 kg Barbunya Fasulye,"98,50 TL",Hakmarekspress,https://cdn.cimri.io/market/88x88/rencber-1-kg-barbunya-fasulye-_404159.jpg,140,9.0,24.0,0.5
Gıda,Temel Gıda,Bakliyat,25 kg Kırmızı Mercimek Çuval,"1.590,00 TL",PttAVM,https://cdn.cimri.io/market/88x88/25-kg-kirmizi-mercimek-cuval-_923481.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Lokman Aktar 500 gr Kara Buğday Greçka,"190,96 TL",idefix,https://cdn.cimri.io/market/88x88/lokman-aktar-500-gr-kara-bugday-grecka-_919120.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Derya Eren 250 gr Acı Bakla,"133,76 TL",idefix,https://cdn.cimri.io/market/88x88/derya-eren-250-gr-aci-bakla-_1980844.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Lokman Aktar 100 gr Chia Tohumu,"136,40 TL",idefix,https://cdn.cimri.io/market/88x88/lokman-aktar-100-gr-chia-tohumu-_310366.jpg,486,16.5,42,31
Gıda,Temel Gıda,Bakliyat,Yayla 3x2 kg Trakya Baldo Pirinç,"553,99 TL",PttAVM,https://cdn.cimri.io/market/88x88/yayla-3x2-kg-trakya-baldo-pirinc-_2063343.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,Duru 8 mm 5 x 1 kg Koçbaşı Nohut,"545,45 TL",PttAVM,https://cdn.cimri.io/market/88x88/duru-8-mm-5-x-1-kg-kocbasi-nohut-_1371836.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Arnego 1 kg Kepek Buğday,"87,99 TL",idefix,https://cdn.cimri.io/market/88x88/arnego-1-kg-kepek-bugday-_2063399.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Beyorganik Organik 500 gr Patlak Mısır,"115,99 TL",Özel Beslenme,https://cdn.cimri.io/market/88x88/beyorganik-organik-500-gr-patlak-misir-_249619.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Tat 500 gr Patlayan Mısır,"12,90 TL",a101,https://cdn.cimri.io/market/88x88/tat-500-gr-patlayan-misir-_1309011.jpg,,,,
Gıda,Temel Gıda,Bakliyat,İpek 5 kg Sefer Kitel İçli Köftelik Bulgur,"264,88 TL",PttAVM,https://cdn.cimri.io/market/88x88/ipek-5-kg-sefer-kitel-icli-koftelik-bulgur-_1702504.jpg,340,12.5,73,1
Gıda,Temel Gıda,Bakliyat,Gerçek 1 kg İspir Fasulyesi,"354,85 TL",PttAVM,https://cdn.cimri.io/market/88x88/gercek-1-kg-ispir-fasulyesi-_1878151.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Ufresh 500 gr Patlayan Mısır,"22,36 TL",PttAVM,https://cdn.cimri.io/market/88x88/ufresh-500-gr-patlayan-misir-_1423616.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Derya Eren 500 gr Acı Bakla,"151,36 TL",idefix,https://cdn.cimri.io/market/88x88/derya-eren-500-gr-aci-bakla-_1980844.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Gaziantep Pazarı 1 kg Siyah Mercimek Yerli,"144,09 TL",PttAVM,https://cdn.cimri.io/market/88x88/gaziantep-pazari-1-kg-siyah-mercimek-yerli-_548284.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Antep Naturel Köy Ürünleri Köftelik Simit 2 kg Esmer Bulgur,"69,81 TL",PttAVM,https://cdn.cimri.io/market/88x88/antep-naturel-koy-urunleri-koftelik-simit-2-kg-esmer-bulgur-_1216206.jpg,340,12.5,73,1
Gıda,Temel Gıda,Bakliyat,Yayla 1 Kg Kiraz Barbunya,"116,96 TL",idefix,https://cdn.cimri.io/market/88x88/yayla-1-kg-kiraz-barbunya-_1418685.jpg,63,1.1,16.0,0.2
Gıda,Temel Gıda,Bakliyat,Kalafat 1 kg Aşurelik Buğday,"161,37 TL",PttAVM,https://cdn.cimri.io/market/88x88/kalafat-1-kg-asurelik-bugday-_1849491.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Yayla 2 kg Koçbaşı Nohut,"178,58 TL",idefix,https://cdn.cimri.io/market/88x88/yayla-2-kg-kocbasi-nohut-_816672.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Ala Çiftçi 7-7.5 mm 5 kg Koçbaşı Nohut,"233,96 TL",idefix,https://cdn.cimri.io/market/88x88/ala-ciftci-7-7-5-mm-5-kg-kocbasi-nohut-_1551569.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Tarım Kredi 1 kg Kırmızı Mercimek,"38,90 TL",Tarım Kredi Kooperatifi,https://cdn.cimri.io/market/88x88/tarim-kredi-1-kg-kirmizi-mercimek-_250721.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Tarım Kredi Anadolu 5 kg Baldo Pirinç,"350,00 TL",Tarım Kredi Kooperatifi,https://cdn.cimri.io/market/88x88/tarim-kredi-anadolu-5-kg-baldo-pirinc-_845093.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,Tarım Kredi 25 kg Pilavlık Bulgur,"665,00 TL",Tarım Kredi Kooperatifi,https://cdn.cimri.io/market/88x88/tarim-kredi-25-kg-pilavlik-bulgur-_1443177.jpg,340,12.5,73,1
Gıda,Temel Gıda,Bakliyat,Duru 250 gr Lival Maş Fasulye,"25,25 TL",Carrefour,https://cdn.cimri.io/market/88x88/duru-250-gr-lival-mas-fasulye-_250674.jpg,,,,
Gıda,Temel Gıda,Bakliyat,"Duru 2,5 kg Pilavlık Bulgur","66,90 TL",Carrefour,https://cdn.cimri.io/market/88x88/duru-25-kg-pilavlik-bulgur-_250140.jpg,340,12.5,73,1
Gıda,Temel Gıda,Bakliyat,Kappadokia Siyez 500 gr Bulgur,"92,16 TL",idefix,https://cdn.cimri.io/market/88x88/kappadokia-siyez-500-gr-bulgur-_251042.jpg,340,12.5,73,1
Gıda,Temel Gıda,Bakliyat,Yazar 1 kg Koçbaşı Nohut,"158,97 TL",PttAVM,https://cdn.cimri.io/market/88x88/yazar-1-kg-kocbasi-nohut-_845637.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Köy Değirmeni 1 kg Siyah Nohut,"209,44 TL",idefix,https://cdn.cimri.io/market/88x88/koy-degirmeni-1-kg-siyah-nohut-_1727671.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Yayla 1 kg Beyaz Yayla Nohut,"127,88 TL",idefix,https://cdn.cimri.io/market/88x88/yayla-1-kg-beyaz-yayla-nohut-_250007.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Gökkız 1 kg Yerli Gonen Baldo Pirinç,"171,10 TL",PttAVM,https://cdn.cimri.io/market/88x88/gokkiz-1-kg-yerli-gonen-baldo-pirinc-_1039371.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,Beslenme Dedektifi 1 kg Kaya Pirinci,"103,30 TL",beslenmededektifi,https://cdn.cimri.io/market/88x88/beslenme-dedektifi-1-kg-kaya-pirinci-_921563.jpg,,,,
Gıda,Temel Gıda,Bakliyat,1 kg Dökme Nohut,"92,92 TL",PttAVM,https://cdn.cimri.io/market/88x88/1-kg-dokme-nohut-_1108600.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Hasata 5x1 kg Mardin Kırmızı Mercimek,"485,70 TL",PttAVM,https://cdn.cimri.io/market/88x88/hasata-5x1-kg-mardin-kirmizi-mercimek-_2041159.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Tat 1 kg 8.5 mm Nohut,"92,95 TL",Carrefour,https://cdn.cimri.io/market/88x88/tat-1-kg-8-5-mm-nohut-_1560400.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Diğer 1 kg Yerli Börülce,"189,90 TL",Şok,https://cdn.cimri.io/market/88x88/diger-1-kg-yerli-borulce-_1672844.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Alşalan 5 kg + 1 kg Basmati Pirinç,"719,04 TL",idefix,https://cdn.cimri.io/market/88x88/alsalan-5-kg-1-kg-basmati-pirinc-_1745124.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,Yerli 1 kg Nohut,"96,27 TL",PttAVM,https://cdn.cimri.io/market/88x88/yerli-1-kg-nohut-_878066.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Yazar 2 kg Dermason Fasulye,"266,42 TL",PttAVM,https://cdn.cimri.io/market/88x88/yazar-2-kg-dermason-fasulye-_1319835.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Seyhanlar 900 gr Selanik Fasulyesi,"294,87 TL",PttAVM,https://cdn.cimri.io/market/88x88/seyhanlar-900-gr-selanik-fasulyesi-_1726374.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Yazar 4 x 1 kg Koçbaşı Nohut,"416,03 TL",PttAVM,https://cdn.cimri.io/market/88x88/yazar-4-x-1-kg-kocbasi-nohut-_228294.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Öncü 5 kg Osmancık Pirinç,"396,81 TL",PttAVM,https://cdn.cimri.io/urun-gorseli-hazirlaniyor.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,Yayla 1 kg Sıra Fasulye,"179,21 TL",PttAVM,https://cdn.cimri.io/market/88x88/yayla-1-kg-sira-fasulye-_335848.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Yayla 1 kg Osmancık Yerli Pirinç,"94,50 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/yayla-1-kg-osmancik-yerli-pirinc-_1930828.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,500 gr Soya Fasulyesi,"153,99 TL",idefix,https://cdn.cimri.io/market/88x88/500-gr-soya-fasulyesi-_1185772.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Duru 1 kg Osmancık Pirinç,"93,99 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/duru-1-kg-osmancik-pirinc-_1812075.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,Rençber 1 kg Lüks Pilavlık Bulgur,"32,50 TL",Hakmarekspress,https://cdn.cimri.io/market/88x88/rencber-1-kg-luks-pilavlik-bulgur-_587938.jpg,340,12.5,73,1
Gıda,Temel Gıda,Bakliyat,İpek Değirmen 20 kg Aşurelik Beyaz Dövme Buğday Yarması,"664,12 TL",PttAVM,https://cdn.cimri.io/market/88x88/ipek-degirmen-20-kg-asurelik-beyaz-dovme-bugday-yarmasi-_587703.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Türk Tarım 1 kg Baldo Pirinç,"54,90 TL",Tarım Kredi Kooperatifi,https://cdn.cimri.io/market/88x88/turk-tarim-1-kg-baldo-pirinc-_1896679.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,Türkiye Tarım Kredi Kooperatifleri 2.5 kg 9 mm Nohut,"159,50 TL",Tarım Kredi Kooperatifi,https://cdn.cimri.io/market/88x88/turkiye-tarim-kredi-kooperatifleri-2-5-kg-9-mm-nohut-_1627368.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Gönen 5 kg Baldo Pirinç,"518,02 TL",PttAVM,https://cdn.cimri.io/market/88x88/gonen-5-kg-baldo-pirinc-_250977.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,The Good Wild 175 gr Filizlendirilmiş Maş Fasulyesi,"81,13 TL",Özel Beslenme,https://cdn.cimri.io/market/88x88/the-good-wild-175-gr-filizlendirilmis-mas-fasulyesi-_1655972.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Yazar 6 x 900 gr Aşurelik Buğday,"207,17 TL",PttAVM,https://cdn.cimri.io/market/88x88/yazar-6-x-900-gr-asurelik-bugday-_227559.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Tat Osmancık 1 kg Pirinç,"39,40 TL",Carrefour,https://cdn.cimri.io/market/88x88/tat-osmancik-1-kg-pirinc-_1418707.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,Besler Mutfak 1 kg Baldo Pirinç,"272,91 TL",PttAVM,https://cdn.cimri.io/market/88x88/besler-mutfak-1-kg-baldo-pirinc-_1188008.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,Yayla 1 kg Kısa Tane İthal Pilavlık Pirinç,"87,50 TL",Getir Büyük,https://cdn.cimri.io/market/88x88/yayla-1-kg-kisa-tane-ithal-pilavlik-pirinc-_1523337.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,Orti 2 kg Osmancık Pirinç,"160,53 TL",PttAVM,https://cdn.cimri.io/market/88x88/orti-2-kg-osmancik-pirinc-_2066181.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,Reis 500 gr Risotto Arborio Pirinç,"78,55 TL",Carrefour,https://cdn.cimri.io/market/88x88/reis-500-gr-risotto-arborio-pirinc-_1483791.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,Tarım Kredi Birlik 2.5 kg Osmancık Pirinç,"199,00 TL",PttAVM,https://cdn.cimri.io/market/88x88/tarim-kredi-birlik-2-5-kg-osmancik-pirinc-_250041.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,Yazar 25 Kg Basmati Pirinç,"2.081,93 TL",PttAVM,https://cdn.cimri.io/market/88x88/yazar-25-kg-basmati-pirinc-_336872.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,Duru 250 gr Lival Maş Fasulye,"25,25 TL",Carrefour,https://cdn.cimri.io/market/88x88/duru-250-gr-lival-mas-fasulye-_250674.jpg,,,,
Gıda,Temel Gıda,Bakliyat,"Duru 2,5 kg Pilavlık Bulgur","66,90 TL",Carrefour,https://cdn.cimri.io/market/88x88/duru-25-kg-pilavlik-bulgur-_250140.jpg,340,12.5,73,1
Gıda,Temel Gıda,Bakliyat,Tat Etli 400 gr Nohut,"78,75 TL",Carrefour,https://cdn.cimri.io/market/88x88/tat-etli-400-gr-nohut-_268655.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Damla 1 kg Cin Mısır,"133,86 TL",PttAVM,https://cdn.cimri.io/market/88x88/damla-1-kg-cin-misir-_250097.jpg,,,,
Gıda,Temel Gıda,Bakliyat,Yayla 500 gr Gurme Beyaz Chia Tohumu,"179,35 TL",idefix,https://cdn.cimri.io/market/88x88/yayla-500-gr-gurme-beyaz-chia-tohumu-_356021.jpg,486,16.5,42,31
Gıda,Temel Gıda,Bakliyat,Bafra 1 kg Yerli Pirinç,"48,00 TL",PttAVM,https://cdn.cimri.io/market/88x88/bafra-1-kg-yerli-pirinc-_1022521.jpg,360,7.1,79,0.5
Gıda,Temel Gıda,Bakliyat,Orti Groski İthal 25 kg Pilavlık Pirinç,"1.367,59 TL",PttAVM,https://cdn.cimri.io/market/88x88/orti-groski-ithal-25-kg-pilavlik-pirinc-_1311877.jpg,360,7.1,79,0.5
